id,group,factors,requests,correct,accuracy,question_count,mean_target_probability,mean_confidence,input_tokens,output_tokens,latency_ms,selections
permutation-2-2,permutation,"{""template"": 2, ""order"": [""v0"", ""v2"", ""v1"", ""v3""], ""correct_position"": 1}",3,0,0.0,3,0.25333333333333335,0.27666666666666667,382,50,340.18,"{""answer"": {""v3"": 3}}"
permutation-2-3,permutation,"{""template"": 2, ""order"": [""v0"", ""v2"", ""v3"", ""v1""], ""correct_position"": 1}",3,3,1.0,3,0.39666666666666667,0.19,382,50,309.52,"{""answer"": {""v0"": 3}}"
permutation-2-4,permutation,"{""template"": 2, ""order"": [""v0"", ""v3"", ""v1"", ""v2""], ""correct_position"": 1}",3,3,1.0,3,0.41333333333333333,0.22,382,50,305.6,"{""answer"": {""v0"": 3}}"
permutation-2-5,permutation,"{""template"": 2, ""order"": [""v0"", ""v3"", ""v2"", ""v1""], ""correct_position"": 1}",3,3,1.0,3,0.3933333333333333,0.19333333333333333,382,50,315.91,"{""answer"": {""v0"": 3}}"
permutation-2-6,permutation,"{""template"": 2, ""order"": [""v1"", ""v0"", ""v2"", ""v3""], ""correct_position"": 2}",3,0,0.0,3,0.32666666666666666,0.17,382,50,337.9,"{""answer"": {""v3"": 3}}"
permutation-2-7,permutation,"{""template"": 2, ""order"": [""v1"", ""v0"", ""v3"", ""v2""], ""correct_position"": 2}",3,0,0.0,3,0.26333333333333336,0.19333333333333333,382,50,327.66,"{""answer"": {""v3"": 3}}"
permutation-2-8,permutation,"{""template"": 2, ""order"": [""v1"", ""v2"", ""v0"", ""v3""], ""correct_position"": 3}",3,1,0.3333333333333333,3,0.33,0.16666666666666666,382,50,316.32,"{""answer"": {""v0"": 1, ""v3"": 2}}"
permutation-2-9,permutation,"{""template"": 2, ""order"": [""v1"", ""v2"", ""v3"", ""v0""], ""correct_position"": 4}",3,0,0.0,3,0.3433333333333333,0.17333333333333334,382,50,297.56,"{""answer"": {""v3"": 3}}"
permutation-2-10,permutation,"{""template"": 2, ""order"": [""v1"", ""v3"", ""v0"", ""v2""], ""correct_position"": 3}",3,0,0.0,3,0.24333333333333335,0.23,382,50,296.65,"{""answer"": {""v3"": 3}}"
permutation-2-11,permutation,"{""template"": 2, ""order"": [""v1"", ""v3"", ""v2"", ""v0""], ""correct_position"": 4}",3,0,0.0,3,0.28,0.29333333333333333,382,50,347.08,"{""answer"": {""v3"": 3}}"
permutation-2-12,permutation,"{""template"": 2, ""order"": [""v2"", ""v0"", ""v1"", ""v3""], ""correct_position"": 2}",3,0,0.0,3,0.23333333333333334,0.31,382,50,360.11,"{""answer"": {""v3"": 3}}"
permutation-2-13,permutation,"{""template"": 2, ""order"": [""v2"", ""v0"", ""v3"", ""v1""], ""correct_position"": 2}",3,0,0.0,3,0.24000000000000002,0.2633333333333333,382,50,341.8,"{""answer"": {""v3"": 3}}"
permutation-2-14,permutation,"{""template"": 2, ""order"": [""v2"", ""v1"", ""v0"", ""v3""], ""correct_position"": 3}",3,0,0.0,3,0.31,0.23333333333333334,382,50,344.62,"{""answer"": {""v3"": 3}}"
permutation-2-15,permutation,"{""template"": 2, ""order"": [""v2"", ""v1"", ""v3"", ""v0""], ""correct_position"": 4}",3,2,0.6666666666666666,3,0.37,0.22,382,50,290.37,"{""answer"": {""v0"": 2, ""v3"": 1}}"
permutation-2-16,permutation,"{""template"": 2, ""order"": [""v2"", ""v3"", ""v0"", ""v1""], ""correct_position"": 3}",3,2,0.6666666666666666,3,0.32666666666666666,0.13,382,50,282.81,"{""answer"": {""v0"": 2, ""v3"": 1}}"
permutation-2-17,permutation,"{""template"": 2, ""order"": [""v2"", ""v3"", ""v1"", ""v0""], ""correct_position"": 4}",3,3,1.0,3,0.42000000000000004,0.21666666666666667,382,50,310.32,"{""answer"": {""v0"": 3}}"
permutation-2-18,permutation,"{""template"": 2, ""order"": [""v3"", ""v0"", ""v1"", ""v2""], ""correct_position"": 2}",3,1,0.3333333333333333,3,0.31333333333333335,0.14666666666666667,382,50,321.69,"{""answer"": {""v3"": 2, ""v0"": 1}}"
permutation-2-19,permutation,"{""template"": 2, ""order"": [""v3"", ""v0"", ""v2"", ""v1""], ""correct_position"": 2}",3,3,1.0,3,0.35000000000000003,0.13333333333333333,382,50,323.14,"{""answer"": {""v0"": 3}}"
permutation-2-20,permutation,"{""template"": 2, ""order"": [""v3"", ""v1"", ""v0"", ""v2""], ""correct_position"": 3}",3,3,1.0,3,0.44333333333333336,0.25,382,50,314.99,"{""answer"": {""v0"": 3}}"
permutation-2-21,permutation,"{""template"": 2, ""order"": [""v3"", ""v1"", ""v2"", ""v0""], ""correct_position"": 4}",3,3,1.0,3,0.45,0.2533333333333333,382,50,331.03,"{""answer"": {""v0"": 3}}"
permutation-2-22,permutation,"{""template"": 2, ""order"": [""v3"", ""v2"", ""v0"", ""v1""], ""correct_position"": 3}",3,2,0.6666666666666666,3,0.34,0.15000000000000002,382,50,295.62,"{""answer"": {""v0"": 2, ""v3"": 1}}"
permutation-2-23,permutation,"{""template"": 2, ""order"": [""v3"", ""v2"", ""v1"", ""v0""], ""correct_position"": 4}",3,3,1.0,3,0.47,0.2966666666666667,382,50,372.61,"{""answer"": {""v0"": 3}}"
permutation-3-0,permutation,"{""template"": 3, ""order"": [""v0"", ""v1"", ""v2"", ""v3""], ""correct_position"": 1}",3,3,1.0,3,0.43333333333333335,0.24333333333333335,383,50,290.85,"{""answer"": {""v0"": 3}}"
permutation-3-1,permutation,"{""template"": 3, ""order"": [""v0"", ""v1"", ""v3"", ""v2""], ""correct_position"": 1}",3,3,1.0,3,0.47,0.2866666666666667,383,50,301.99,"{""answer"": {""v0"": 3}}"
permutation-3-2,permutation,"{""template"": 3, ""order"": [""v0"", ""v2"", ""v1"", ""v3""], ""correct_position"": 1}",3,3,1.0,3,0.4066666666666667,0.20666666666666667,383,50,325.36,"{""answer"": {""v0"": 3}}"
permutation-3-3,permutation,"{""template"": 3, ""order"": [""v0"", ""v2"", ""v3"", ""v1""], ""correct_position"": 1}",3,2,0.6666666666666666,3,0.42,0.24666666666666667,383,50,308.64,"{""answer"": {""v3"": 1, ""v0"": 2}}"
permutation-3-4,permutation,"{""template"": 3, ""order"": [""v0"", ""v3"", ""v1"", ""v2""], ""correct_position"": 1}",3,3,1.0,3,0.45,0.27,383,50,321.24,"{""answer"": {""v0"": 3}}"
permutation-3-5,permutation,"{""template"": 3, ""order"": [""v0"", ""v3"", ""v2"", ""v1""], ""correct_position"": 1}",3,2,0.6666666666666666,3,0.4166666666666667,0.23,383,50,317.29,"{""answer"": {""v3"": 1, ""v0"": 2}}"
permutation-3-6,permutation,"{""template"": 3, ""order"": [""v1"", ""v0"", ""v2"", ""v3""], ""correct_position"": 2}",3,1,0.3333333333333333,3,0.32,0.21333333333333335,383,50,302.03,"{""answer"": {""v3"": 2, ""v0"": 1}}"
permutation-3-7,permutation,"{""template"": 3, ""order"": [""v1"", ""v0"", ""v3"", ""v2""], ""correct_position"": 2}",3,0,0.0,3,0.2966666666666667,0.15333333333333335,383,50,336.94,"{""answer"": {""v3"": 3}}"
permutation-3-8,permutation,"{""template"": 3, ""order"": [""v1"", ""v2"", ""v0"", ""v3""], ""correct_position"": 3}",3,1,0.3333333333333333,3,0.33999999999999997,0.22333333333333333,383,50,309.85,"{""answer"": {""v0"": 1, ""v3"": 2}}"
permutation-3-9,permutation,"{""template"": 3, ""order"": [""v1"", ""v2"", ""v3"", ""v0""], ""correct_position"": 4}",3,0,0.0,3,0.32,0.19666666666666668,383,50,321.42,"{""answer"": {""v3"": 3}}"
permutation-3-10,permutation,"{""template"": 3, ""order"": [""v1"", ""v3"", ""v0"", ""v2""], ""correct_position"": 3}",3,0,0.0,3,0.24666666666666667,0.15333333333333332,383,50,271.23,"{""answer"": {""v3"": 3}}"
permutation-3-11,permutation,"{""template"": 3, ""order"": [""v1"", ""v3"", ""v2"", ""v0""], ""correct_position"": 4}",3,1,0.3333333333333333,3,0.32333333333333336,0.16,383,50,360.03,"{""answer"": {""v3"": 2, ""v0"": 1}}"
permutation-3-12,permutation,"{""template"": 3, ""order"": [""v2"", ""v0"", ""v1"", ""v3""], ""correct_position"": 2}",3,0,0.0,3,0.29,0.32333333333333336,383,50,315.04,"{""answer"": {""v3"": 3}}"
permutation-3-13,permutation,"{""template"": 3, ""order"": [""v2"", ""v0"", ""v3"", ""v1""], ""correct_position"": 2}",3,1,0.3333333333333333,3,0.30333333333333334,0.24,383,50,348.75,"{""answer"": {""v3"": 2, ""v0"": 1}}"
permutation-3-14,permutation,"{""template"": 3, ""order"": [""v2"", ""v1"", ""v0"", ""v3""], ""correct_position"": 3}",3,0,0.0,3,0.36,0.31,383,50,332.92,"{""answer"": {""v3"": 3}}"
permutation-3-15,permutation,"{""template"": 3, ""order"": [""v2"", ""v1"", ""v3"", ""v0""], ""correct_position"": 4}",3,0,0.0,3,0.3333333333333333,0.2966666666666667,383,50,314.34,"{""answer"": {""v3"": 3}}"
permutation-3-16,permutation,"{""template"": 3, ""order"": [""v2"", ""v3"", ""v0"", ""v1""], ""correct_position"": 3}",3,0,0.0,3,0.30333333333333334,0.13666666666666666,383,50,321.04,"{""answer"": {""v3"": 3}}"
permutation-3-17,permutation,"{""template"": 3, ""order"": [""v2"", ""v3"", ""v1"", ""v0""], ""correct_position"": 4}",3,3,1.0,3,0.38333333333333336,0.17666666666666667,383,50,320.28,"{""answer"": {""v0"": 3}}"
permutation-3-18,permutation,"{""template"": 3, ""order"": [""v3"", ""v0"", ""v1"", ""v2""], ""correct_position"": 2}",3,0,0.0,3,0.27666666666666667,0.31333333333333335,383,50,308.96,"{""answer"": {""v3"": 3}}"
permutation-3-19,permutation,"{""template"": 3, ""order"": [""v3"", ""v0"", ""v2"", ""v1""], ""correct_position"": 2}",3,0,0.0,3,0.31,0.23,383,50,345.59,"{""answer"": {""v3"": 3}}"
permutation-3-20,permutation,"{""template"": 3, ""order"": [""v3"", ""v1"", ""v0"", ""v2""], ""correct_position"": 3}",3,0,0.0,3,0.18666666666666668,0.48,383,50,347.42,"{""answer"": {""v3"": 3}}"
permutation-3-21,permutation,"{""template"": 3, ""order"": [""v3"", ""v1"", ""v2"", ""v0""], ""correct_position"": 4}",3,0,0.0,3,0.22666666666666666,0.3833333333333333,383,50,374.67,"{""answer"": {""v3"": 3}}"
permutation-3-22,permutation,"{""template"": 3, ""order"": [""v3"", ""v2"", ""v0"", ""v1""], ""correct_position"": 3}",3,0,0.0,3,0.26,0.2633333333333333,383,50,393.5,"{""answer"": {""v3"": 3}}"
permutation-3-23,permutation,"{""template"": 3, ""order"": [""v3"", ""v2"", ""v1"", ""v0""], ""correct_position"": 4}",3,0,0.0,3,0.3066666666666667,0.30333333333333334,383,50,287.1,"{""answer"": {""v3"": 3}}"
permutation-4-0,permutation,"{""template"": 4, ""order"": [""v0"", ""v1"", ""v2"", ""v3""], ""correct_position"": 1}",3,3,1.0,3,0.7166666666666667,0.6233333333333333,383,50,301.38,"{""answer"": {""v0"": 3}}"
permutation-4-1,permutation,"{""template"": 4, ""order"": [""v0"", ""v1"", ""v3"", ""v2""], ""correct_position"": 1}",3,3,1.0,3,0.7433333333333333,0.65,383,50,385.93,"{""answer"": {""v0"": 3}}"
permutation-4-2,permutation,"{""template"": 4, ""order"": [""v0"", ""v2"", ""v1"", ""v3""], ""correct_position"": 1}",3,3,1.0,3,0.6533333333333333,0.54,383,50,301.39,"{""answer"": {""v0"": 3}}"
permutation-4-3,permutation,"{""template"": 4, ""order"": [""v0"", ""v2"", ""v3"", ""v1""], ""correct_position"": 1}",3,3,1.0,3,0.65,0.54,383,50,337.41,"{""answer"": {""v0"": 3}}"
permutation-4-4,permutation,"{""template"": 4, ""order"": [""v0"", ""v3"", ""v1"", ""v2""], ""correct_position"": 1}",3,3,1.0,3,0.6666666666666667,0.5533333333333333,383,50,315.2,"{""answer"": {""v0"": 3}}"
permutation-4-5,permutation,"{""template"": 4, ""order"": [""v0"", ""v3"", ""v2"", ""v1""], ""correct_position"": 1}",3,3,1.0,3,0.6466666666666667,0.5266666666666667,383,50,322.42,"{""answer"": {""v0"": 3}}"
permutation-4-6,permutation,"{""template"": 4, ""order"": [""v1"", ""v0"", ""v2"", ""v3""], ""correct_position"": 2}",3,3,1.0,3,0.48,0.3066666666666667,383,50,300.91,"{""answer"": {""v0"": 3}}"
permutation-4-7,permutation,"{""template"": 4, ""order"": [""v1"", ""v0"", ""v3"", ""v2""], ""correct_position"": 2}",3,3,1.0,3,0.4533333333333333,0.28,383,50,316.26,"{""answer"": {""v0"": 3}}"
permutation-4-8,permutation,"{""template"": 4, ""order"": [""v1"", ""v2"", ""v0"", ""v3""], ""correct_position"": 3}",3,3,1.0,3,0.46,0.28,383,50,304.89,"{""answer"": {""v0"": 3}}"
permutation-4-9,permutation,"{""template"": 4, ""order"": [""v1"", ""v2"", ""v3"", ""v0""], ""correct_position"": 4}",3,3,1.0,3,0.43,0.24000000000000002,383,50,316.42,"{""answer"": {""v0"": 3}}"
permutation-4-10,permutation,"{""template"": 4, ""order"": [""v1"", ""v3"", ""v0"", ""v2""], ""correct_position"": 3}",3,2,0.6666666666666666,3,0.4033333333333333,0.26666666666666666,383,50,337.23,"{""answer"": {""v0"": 2, ""v1"": 1}}"
permutation-4-11,permutation,"{""template"": 4, ""order"": [""v1"", ""v3"", ""v2"", ""v0""], ""correct_position"": 4}",3,0,0.0,3,0.32333333333333336,0.17333333333333334,383,50,357.12,"{""answer"": {""v1"": 3}}"
permutation-4-12,permutation,"{""template"": 4, ""order"": [""v2"", ""v0"", ""v1"", ""v3""], ""correct_position"": 2}",3,3,1.0,3,0.5633333333333334,0.42,383,50,349.76,"{""answer"": {""v0"": 3}}"
permutation-4-13,permutation,"{""template"": 4, ""order"": [""v2"", ""v0"", ""v3"", ""v1""], ""correct_position"": 2}",3,3,1.0,3,0.5433333333333333,0.39,383,50,303.52,"{""answer"": {""v0"": 3}}"
permutation-4-14,permutation,"{""template"": 4, ""order"": [""v2"", ""v1"", ""v0"", ""v3""], ""correct_position"": 3}",3,3,1.0,3,0.5833333333333334,0.44,383,50,374.01,"{""answer"": {""v0"": 3}}"
permutation-4-15,permutation,"{""template"": 4, ""order"": [""v2"", ""v1"", ""v3"", ""v0""], ""correct_position"": 4}",3,3,1.0,3,0.5466666666666666,0.4033333333333333,383,50,327.69,"{""answer"": {""v0"": 3}}"
permutation-4-16,permutation,"{""template"": 4, ""order"": [""v2"", ""v3"", ""v0"", ""v1""], ""correct_position"": 3}",3,3,1.0,3,0.5733333333333333,0.43333333333333335,383,50,317.56,"{""answer"": {""v0"": 3}}"
permutation-4-17,permutation,"{""template"": 4, ""order"": [""v2"", ""v3"", ""v1"", ""v0""], ""correct_position"": 4}",3,3,1.0,3,0.43333333333333335,0.24333333333333332,383,50,317.48,"{""answer"": {""v0"": 3}}"
permutation-4-18,permutation,"{""template"": 4, ""order"": [""v3"", ""v0"", ""v1"", ""v2""], ""correct_position"": 2}",3,3,1.0,3,0.43666666666666665,0.25,383,50,336.46,"{""answer"": {""v0"": 3}}"
permutation-4-19,permutation,"{""template"": 4, ""order"": [""v3"", ""v0"", ""v2"", ""v1""], ""correct_position"": 2}",3,3,1.0,3,0.45,0.27,383,50,312.57,"{""answer"": {""v0"": 3}}"
permutation-4-20,permutation,"{""template"": 4, ""order"": [""v3"", ""v1"", ""v0"", ""v2""], ""correct_position"": 3}",3,0,0.0,3,0.3066666666666667,0.2833333333333333,383,50,304.51,"{""answer"": {""v3"": 3}}"
permutation-4-21,permutation,"{""template"": 4, ""order"": [""v3"", ""v1"", ""v2"", ""v0""], ""correct_position"": 4}",3,0,0.0,3,0.33999999999999997,0.19,383,50,345.37,"{""answer"": {""v3"": 3}}"
permutation-4-22,permutation,"{""template"": 4, ""order"": [""v3"", ""v2"", ""v0"", ""v1""], ""correct_position"": 3}",3,3,1.0,3,0.38333333333333336,0.18,383,50,331.87,"{""answer"": {""v0"": 3}}"
permutation-4-23,permutation,"{""template"": 4, ""order"": [""v3"", ""v2"", ""v1"", ""v0""], ""correct_position"": 4}",3,1,0.3333333333333333,3,0.33999999999999997,0.16,383,50,295.79,"{""answer"": {""v3"": 2, ""v0"": 1}}"
permutation-5-0,permutation,"{""template"": 5, ""order"": [""v0"", ""v1"", ""v2"", ""v3""], ""correct_position"": 1}",3,2,0.6666666666666666,3,0.47,0.30666666666666664,389,50,405.61,"{""answer"": {""v3"": 1, ""v0"": 2}}"
permutation-5-1,permutation,"{""template"": 5, ""order"": [""v0"", ""v1"", ""v3"", ""v2""], ""correct_position"": 1}",3,3,1.0,3,0.63,0.5033333333333334,389,50,367.25,"{""answer"": {""v0"": 3}}"
permutation-5-2,permutation,"{""template"": 5, ""order"": [""v0"", ""v2"", ""v1"", ""v3""], ""correct_position"": 1}",3,2,0.6666666666666666,3,0.5133333333333333,0.41,389,50,297.29,"{""answer"": {""v3"": 1, ""v0"": 2}}"
permutation-5-3,permutation,"{""template"": 5, ""order"": [""v0"", ""v2"", ""v3"", ""v1""], ""correct_position"": 1}",3,3,1.0,3,0.6033333333333333,0.4766666666666667,389,50,325.25,"{""answer"": {""v0"": 3}}"
permutation-5-4,permutation,"{""template"": 5, ""order"": [""v0"", ""v3"", ""v1"", ""v2""], ""correct_position"": 1}",3,3,1.0,3,0.55,0.4033333333333333,389,50,334.73,"{""answer"": {""v0"": 3}}"
permutation-5-5,permutation,"{""template"": 5, ""order"": [""v0"", ""v3"", ""v2"", ""v1""], ""correct_position"": 1}",3,3,1.0,3,0.6133333333333333,0.49,389,50,334.7,"{""answer"": {""v0"": 3}}"
permutation-5-6,permutation,"{""template"": 5, ""order"": [""v1"", ""v0"", ""v2"", ""v3""], ""correct_position"": 2}",3,1,0.3333333333333333,3,0.2866666666666667,0.22,389,50,357.82,"{""answer"": {""v3"": 1, ""v0"": 1, ""v1"": 1}}"
permutation-5-7,permutation,"{""template"": 5, ""order"": [""v1"", ""v0"", ""v3"", ""v2""], ""correct_position"": 2}",3,1,0.3333333333333333,3,0.30333333333333334,0.15666666666666668,389,50,420.05,"{""answer"": {""v0"": 1, ""v1"": 1, ""v3"": 1}}"
permutation-5-8,permutation,"{""template"": 5, ""order"": [""v1"", ""v2"", ""v0"", ""v3""], ""correct_position"": 3}",3,2,0.6666666666666666,3,0.37666666666666665,0.29333333333333333,389,50,316.85,"{""answer"": {""v3"": 1, ""v0"": 2}}"
permutation-5-9,permutation,"{""template"": 5, ""order"": [""v1"", ""v2"", ""v3"", ""v0""], ""correct_position"": 4}",3,0,0.0,3,0.17666666666666667,0.19333333333333333,389,50,297.06,"{""answer"": {""v3"": 1, ""v1"": 2}}"
permutation-5-10,permutation,"{""template"": 5, ""order"": [""v1"", ""v3"", ""v0"", ""v2""], ""correct_position"": 3}",3,0,0.0,3,0.23666666666666666,0.18333333333333332,389,50,344.22,"{""answer"": {""v1"": 3}}"
permutation-5-11,permutation,"{""template"": 5, ""order"": [""v1"", ""v3"", ""v2"", ""v0""], ""correct_position"": 4}",3,1,0.3333333333333333,3,0.27666666666666667,0.15333333333333335,389,50,345.44,"{""answer"": {""v1"": 2, ""v0"": 1}}"
permutation-5-12,permutation,"{""template"": 5, ""order"": [""v2"", ""v0"", ""v1"", ""v3""], ""correct_position"": 2}",3,2,0.6666666666666666,3,0.4166666666666667,0.23666666666666666,389,50,315.97,"{""answer"": {""v0"": 2, ""v3"": 1}}"
permutation-5-13,permutation,"{""template"": 5, ""order"": [""v2"", ""v0"", ""v3"", ""v1""], ""correct_position"": 2}",3,3,1.0,3,0.48333333333333334,0.31333333333333335,389,50,357.57,"{""answer"": {""v0"": 3}}"
permutation-5-14,permutation,"{""template"": 5, ""order"": [""v2"", ""v1"", ""v0"", ""v3""], ""correct_position"": 3}",3,1,0.3333333333333333,3,0.4033333333333333,0.25333333333333335,389,50,299.76,"{""answer"": {""v3"": 2, ""v0"": 1}}"
permutation-5-15,permutation,"{""template"": 5, ""order"": [""v2"", ""v1"", ""v3"", ""v0""], ""correct_position"": 4}",3,0,0.0,3,0.17333333333333334,0.20333333333333334,389,50,314.94,"{""answer"": {""v3"": 3}}"
permutation-5-16,permutation,"{""template"": 5, ""order"": [""v2"", ""v3"", ""v0"", ""v1""], ""correct_position"": 3}",3,2,0.6666666666666666,3,0.4,0.22,389,50,363.32,"{""answer"": {""v0"": 2, ""v3"": 1}}"
permutation-5-17,permutation,"{""template"": 5, ""order"": [""v2"", ""v3"", ""v1"", ""v0""], ""correct_position"": 4}",3,0,0.0,3,0.23333333333333334,0.23333333333333334,389,50,347.66,"{""answer"": {""v3"": 3}}"
permutation-5-18,permutation,"{""template"": 5, ""order"": [""v3"", ""v0"", ""v1"", ""v2""], ""correct_position"": 2}",3,0,0.0,3,0.2966666666666667,0.29333333333333333,389,50,343.09,"{""answer"": {""v3"": 3}}"
permutation-5-19,permutation,"{""template"": 5, ""order"": [""v3"", ""v0"", ""v2"", ""v1""], ""correct_position"": 2}",3,0,0.0,3,0.20333333333333334,0.37,389,50,318.49,"{""answer"": {""v3"": 3}}"
permutation-5-20,permutation,"{""template"": 5, ""order"": [""v3"", ""v1"", ""v0"", ""v2""], ""correct_position"": 3}",3,0,0.0,3,0.23,0.33999999999999997,389,50,306.9,"{""answer"": {""v3"": 3}}"
permutation-5-21,permutation,"{""template"": 5, ""order"": [""v3"", ""v1"", ""v2"", ""v0""], ""correct_position"": 4}",3,0,0.0,3,0.18666666666666668,0.4033333333333333,389,50,306.52,"{""answer"": {""v3"": 3}}"
permutation-5-22,permutation,"{""template"": 5, ""order"": [""v3"", ""v2"", ""v0"", ""v1""], ""correct_position"": 3}",3,0,0.0,3,0.2866666666666667,0.29,389,50,378.06,"{""answer"": {""v3"": 3}}"
permutation-5-23,permutation,"{""template"": 5, ""order"": [""v3"", ""v2"", ""v1"", ""v0""], ""correct_position"": 4}",3,0,0.0,3,0.19666666666666666,0.35,389,50,312.82,"{""answer"": {""v3"": 3}}"
logic-1-0-yes,logic_depth,"{""depth"": 1, ""order"": 0, ""label"": ""yes""}",3,3,1.0,3,1.0,1.0,390,42,346.28,"{""answer"": {""yes"": 3}}"
logic-1-0-no,logic_depth,"{""depth"": 1, ""order"": 0, ""label"": ""no""}",3,3,1.0,3,1.0,1.0,391,42,368.38,"{""answer"": {""no"": 3}}"
logic-1-0-cannot_be_determined,logic_depth,"{""depth"": 1, ""order"": 0, ""label"": ""cannot_be_determined""}",3,3,1.0,3,1.0,1.0,390,46,301.56,"{""answer"": {""cannot_be_determined"": 3}}"
logic-1-1-yes,logic_depth,"{""depth"": 1, ""order"": 1, ""label"": ""yes""}",3,3,1.0,3,1.0,1.0,390,42,315.32,"{""answer"": {""yes"": 3}}"
logic-1-1-no,logic_depth,"{""depth"": 1, ""order"": 1, ""label"": ""no""}",3,3,1.0,3,1.0,1.0,391,42,327.68,"{""answer"": {""no"": 3}}"
logic-1-1-cannot_be_determined,logic_depth,"{""depth"": 1, ""order"": 1, ""label"": ""cannot_be_determined""}",3,3,1.0,3,1.0,1.0,390,46,307.46,"{""answer"": {""cannot_be_determined"": 3}}"
logic-1-2-yes,logic_depth,"{""depth"": 1, ""order"": 2, ""label"": ""yes""}",3,3,1.0,3,1.0,1.0,390,42,325.24,"{""answer"": {""yes"": 3}}"
logic-1-2-no,logic_depth,"{""depth"": 1, ""order"": 2, ""label"": ""no""}",3,3,1.0,3,1.0,0.9966666666666667,391,42,353.74,"{""answer"": {""no"": 3}}"
logic-1-2-cannot_be_determined,logic_depth,"{""depth"": 1, ""order"": 2, ""label"": ""cannot_be_determined""}",3,3,1.0,3,1.0,1.0,390,46,276.11,"{""answer"": {""cannot_be_determined"": 3}}"
logic-2-0-yes,logic_depth,"{""depth"": 2, ""order"": 0, ""label"": ""yes""}",3,3,1.0,3,1.0,1.0,407,42,325.56,"{""answer"": {""yes"": 3}}"
logic-2-0-no,logic_depth,"{""depth"": 2, ""order"": 0, ""label"": ""no""}",3,3,1.0,3,0.9933333333333333,0.99,408,42,575.77,"{""answer"": {""no"": 3}}"
logic-2-0-cannot_be_determined,logic_depth,"{""depth"": 2, ""order"": 0, ""label"": ""cannot_be_determined""}",3,3,1.0,3,0.9933333333333333,0.99,407,46,323.77,"{""answer"": {""cannot_be_determined"": 3}}"
logic-2-1-yes,logic_depth,"{""depth"": 2, ""order"": 1, ""label"": ""yes""}",3,3,1.0,3,1.0,1.0,407,42,312.32,"{""answer"": {""yes"": 3}}"
logic-2-1-no,logic_depth,"{""depth"": 2, ""order"": 1, ""label"": ""no""}",3,3,1.0,3,0.99,0.99,408,42,306.85,"{""answer"": {""no"": 3}}"
logic-2-1-cannot_be_determined,logic_depth,"{""depth"": 2, ""order"": 1, ""label"": ""cannot_be_determined""}",3,3,1.0,3,0.99,0.9866666666666667,407,46,287.7,"{""answer"": {""cannot_be_determined"": 3}}"
logic-2-2-yes,logic_depth,"{""depth"": 2, ""order"": 2, ""label"": ""yes""}",3,3,1.0,3,1.0,1.0,407,42,315.48,"{""answer"": {""yes"": 3}}"
logic-2-2-no,logic_depth,"{""depth"": 2, ""order"": 2, ""label"": ""no""}",3,3,1.0,3,0.99,0.99,408,42,330.01,"{""answer"": {""no"": 3}}"
logic-2-2-cannot_be_determined,logic_depth,"{""depth"": 2, ""order"": 2, ""label"": ""cannot_be_determined""}",3,3,1.0,3,0.9933333333333333,0.99,407,46,305.52,"{""answer"": {""cannot_be_determined"": 3}}"
logic-4-0-yes,logic_depth,"{""depth"": 4, ""order"": 0, ""label"": ""yes""}",3,3,1.0,3,1.0,1.0,441,42,319.16,"{""answer"": {""yes"": 3}}"
logic-4-0-no,logic_depth,"{""depth"": 4, ""order"": 0, ""label"": ""no""}",3,3,1.0,3,0.9833333333333333,0.9766666666666667,442,42,304.36,"{""answer"": {""no"": 3}}"
logic-4-0-cannot_be_determined,logic_depth,"{""depth"": 4, ""order"": 0, ""label"": ""cannot_be_determined""}",3,3,1.0,3,0.98,0.97,441,46,304.84,"{""answer"": {""cannot_be_determined"": 3}}"
logic-4-1-yes,logic_depth,"{""depth"": 4, ""order"": 1, ""label"": ""yes""}",3,3,1.0,3,1.0,1.0,441,42,293.01,"{""answer"": {""yes"": 3}}"
logic-4-1-no,logic_depth,"{""depth"": 4, ""order"": 1, ""label"": ""no""}",3,3,1.0,3,0.98,0.9666666666666667,442,42,288.9,"{""answer"": {""no"": 3}}"
logic-4-1-cannot_be_determined,logic_depth,"{""depth"": 4, ""order"": 1, ""label"": ""cannot_be_determined""}",3,3,1.0,3,0.99,0.98,441,46,284.58,"{""answer"": {""cannot_be_determined"": 3}}"
logic-4-2-yes,logic_depth,"{""depth"": 4, ""order"": 2, ""label"": ""yes""}",3,3,1.0,3,1.0,1.0,441,42,335.12,"{""answer"": {""yes"": 3}}"
logic-4-2-no,logic_depth,"{""depth"": 4, ""order"": 2, ""label"": ""no""}",3,3,1.0,3,0.9666666666666667,0.95,442,42,392.3,"{""answer"": {""no"": 3}}"
logic-4-2-cannot_be_determined,logic_depth,"{""depth"": 4, ""order"": 2, ""label"": ""cannot_be_determined""}",3,3,1.0,3,0.97,0.9533333333333333,441,46,292.89,"{""answer"": {""cannot_be_determined"": 3}}"
logic-8-0-yes,logic_depth,"{""depth"": 8, ""order"": 0, ""label"": ""yes""}",3,3,1.0,3,1.0,1.0,509,42,332.47,"{""answer"": {""yes"": 3}}"
logic-8-0-no,logic_depth,"{""depth"": 8, ""order"": 0, ""label"": ""no""}",3,3,1.0,3,0.9466666666666667,0.9166666666666667,510,42,345.52,"{""answer"": {""no"": 3}}"
