episode,profile,move,input_tokens,output_tokens,latency_ms,planner_ms,proposal,action,overridden,shortest
assisted-1008,assisted,35,592,38,289.99,0.25,straight,straight,False,True
assisted-1008,assisted,36,592,38,621.77,0.33,right,right,False,True
assisted-1008,assisted,37,592,38,537.25,0.11,left,left,False,True
assisted-1008,assisted,38,592,38,373.78,0.08,straight,straight,False,True
assisted-1008,assisted,39,592,38,318.05,0.08,straight,straight,False,True
assisted-1008,assisted,40,602,38,397.72,0.73,left,left,False,True
assisted-1008,assisted,41,602,38,336.33,0.27,straight,straight,False,True
assisted-1008,assisted,42,601,38,1278.38,0.32,left,left,False,True
assisted-1008,assisted,43,600,38,277.51,0.71,straight,straight,False,True
assisted-1008,assisted,44,598,38,292.05,0.31,straight,straight,False,True
assisted-1008,assisted,45,598,38,405.01,0.42,straight,straight,False,True
assisted-1008,assisted,46,598,38,295.76,0.29,straight,straight,False,True
assisted-1008,assisted,47,598,38,424.07,0.22,straight,straight,False,True
assisted-1008,assisted,48,598,38,371.51,0.1,straight,straight,False,True
assisted-1008,assisted,49,598,38,400.57,0.09,straight,straight,False,True
assisted-1008,assisted,50,598,38,300.17,0.09,straight,straight,False,True
assisted-1008,assisted,51,605,38,283.71,0.21,left,left,False,True
assisted-1008,assisted,52,605,38,365.75,0.25,left,left,False,True
assisted-1008,assisted,53,606,38,292.59,0.17,straight,straight,False,True
assisted-1008,assisted,54,606,38,353.52,0.11,straight,straight,False,True
assisted-1008,assisted,55,606,38,383.22,0.15,straight,straight,False,True
assisted-1008,assisted,56,604,38,365.44,0.09,straight,straight,False,True
unassisted-1015,unassisted,1,587,38,286.33,0.95,straight,straight,False,True
unassisted-1015,unassisted,2,587,38,410.66,0.45,straight,straight,False,True
unassisted-1015,unassisted,3,587,38,370.14,0.54,straight,straight,False,True
unassisted-1015,unassisted,4,587,38,364.43,0.17,straight,straight,False,True
unassisted-1015,unassisted,5,587,38,433.53,0.37,left,left,False,True
unassisted-1015,unassisted,6,587,38,278.07,0.26,straight,straight,False,True
unassisted-1015,unassisted,7,587,38,335.82,0.3,straight,straight,False,True
unassisted-1015,unassisted,8,587,38,364.79,0.08,straight,straight,False,True
unassisted-1015,unassisted,9,593,38,327.47,3.9,straight,straight,False,False
unassisted-1015,unassisted,10,593,38,308.58,4.99,right,right,False,False
unassisted-1015,unassisted,11,594,38,364.95,3.98,right,right,False,True
unassisted-1015,unassisted,12,594,38,349.09,3.93,straight,straight,False,True
unassisted-1015,unassisted,13,594,38,318.97,4.87,straight,straight,False,True
unassisted-1015,unassisted,14,594,38,313.01,2.69,straight,straight,False,True
unassisted-1015,unassisted,15,594,38,290.85,2.14,straight,straight,False,True
unassisted-1015,unassisted,16,594,38,453.04,1.1,straight,straight,False,True
unassisted-1015,unassisted,17,594,38,305.52,0.39,straight,straight,False,True
unassisted-1015,unassisted,18,594,38,343.24,0.23,straight,straight,False,True
unassisted-1015,unassisted,19,596,38,312.52,0.42,right,right,False,True
unassisted-1015,unassisted,20,596,38,357.78,0.19,straight,straight,False,True
unassisted-1015,unassisted,21,596,38,316.05,0.14,straight,straight,False,True
unassisted-1015,unassisted,22,596,38,284.0,0.11,straight,straight,False,True
unassisted-1015,unassisted,23,596,38,409.57,0.2,straight,straight,False,True
unassisted-1015,unassisted,24,602,38,291.19,0.21,straight,straight,False,True
unassisted-1015,unassisted,25,602,38,327.61,0.15,straight,straight,False,True
unassisted-1015,unassisted,26,602,38,291.19,0.08,straight,straight,False,True
unassisted-1015,unassisted,27,603,38,335.15,0.07,straight,straight,False,True
unassisted-1015,unassisted,28,612,38,308.47,0.1,right,right,False,True
unassisted-1015,unassisted,29,611,38,332.26,0.19,left,left,False,True
unassisted-1015,unassisted,30,618,38,379.25,0.16,left,left,False,False
unassisted-1015,unassisted,31,620,38,349.58,0.11,straight,straight,False,True
unassisted-1015,unassisted,32,624,38,322.24,0.29,left,left,False,True
unassisted-1015,unassisted,33,624,38,346.05,0.13,straight,straight,False,True
unassisted-1015,unassisted,34,623,38,389.59,0.25,left,left,False,True
unassisted-1015,unassisted,35,621,38,393.82,0.09,straight,straight,False,True
unassisted-1015,unassisted,36,620,38,432.74,0.22,right,right,False,True
unassisted-1015,unassisted,37,626,38,385.32,0.62,straight,straight,False,True
unassisted-1015,unassisted,38,625,38,337.8,0.32,straight,straight,False,True
unassisted-1015,unassisted,39,624,38,308.16,0.18,straight,straight,False,True
unassisted-1015,unassisted,40,622,38,359.22,0.17,straight,straight,False,False
unassisted-1015,unassisted,41,620,38,367.37,0.3,straight,straight,False,False
unassisted-1015,unassisted,42,619,38,280.61,0.64,straight,straight,False,False
unassisted-1015,unassisted,43,619,38,577.56,0.46,straight,straight,False,False
unassisted-1015,unassisted,44,619,38,322.9,0.53,straight,straight,False,False
unassisted-1015,unassisted,45,619,38,334.39,0.82,right,right,False,True
unassisted-1015,unassisted,46,620,38,307.78,0.21,right,right,False,True
unassisted-1015,unassisted,47,621,38,406.55,0.29,straight,straight,False,True
unassisted-1015,unassisted,48,621,38,289.37,0.4,straight,straight,False,True
unassisted-1015,unassisted,49,621,38,298.82,0.38,straight,straight,False,True
unassisted-1015,unassisted,50,621,38,316.91,0.1,straight,straight,False,True
unassisted-1015,unassisted,51,621,38,376.93,0.13,straight,straight,False,False
unassisted-1015,unassisted,52,621,38,306.92,0.12,straight,straight,False,False
unassisted-1015,unassisted,53,621,38,427.4,0.6,straight,straight,False,False
unassisted-1015,unassisted,54,621,38,357.2,0.18,straight,straight,False,False
unassisted-1015,unassisted,55,622,38,322.14,0.28,straight,straight,False,False
unassisted-1015,unassisted,56,625,38,282.28,0.61,straight,straight,False,False
unassisted-1015,unassisted,57,626,38,325.17,0.4,straight,straight,False,False
verified-1004,verified,1,562,38,359.61,1.95,left,left,False,True
verified-1004,verified,2,562,38,340.91,2.27,left,left,False,True
verified-1004,verified,3,562,38,350.29,0.31,straight,straight,False,True
verified-1004,verified,4,562,38,445.53,0.16,right,right,False,True
verified-1004,verified,5,562,38,324.79,0.13,left,left,False,True
verified-1004,verified,6,563,38,371.85,0.23,right,right,False,True
verified-1004,verified,7,563,38,287.69,0.12,straight,straight,False,True
verified-1004,verified,8,571,38,305.61,0.4,right,right,False,True
verified-1004,verified,9,568,38,312.06,0.4,straight,straight,False,True
verified-1004,verified,10,568,38,374.63,0.42,right,right,False,True
verified-1004,verified,11,568,38,660.55,0.27,left,left,False,True
verified-1004,verified,12,568,38,319.77,0.16,straight,straight,False,True
verified-1004,verified,13,568,38,339.34,0.1,straight,straight,False,True
verified-1004,verified,14,568,38,317.8,0.08,straight,straight,False,True
verified-1004,verified,15,568,38,988.84,0.09,straight,straight,False,True
verified-1004,verified,16,579,38,358.93,48.34,right,right,False,True
verified-1004,verified,17,579,38,366.46,114.86,straight,straight,False,True
verified-1004,verified,18,579,38,333.38,18.4,straight,straight,False,True
verified-1004,verified,19,579,38,393.88,8.16,right,right,False,True
verified-1004,verified,20,579,38,278.37,4.9,left,left,False,True
verified-1004,verified,21,579,38,337.85,2.88,straight,straight,False,True
verified-1004,verified,22,579,38,322.64,1.43,right,right,False,True
verified-1004,verified,23,579,38,310.68,1.98,left,left,False,True
verified-1004,verified,24,578,38,304.7,0.63,straight,straight,False,True
verified-1004,verified,25,582,38,367.26,0.18,right,right,False,True
verified-1004,verified,26,581,38,282.25,0.7,left,left,False,True
verified-1004,verified,27,586,38,520.29,0.31,right,right,False,True
verified-1004,verified,28,586,38,276.68,0.38,straight,straight,False,True
verified-1004,verified,29,587,38,332.38,0.09,straight,straight,False,True
verified-1004,verified,30,587,38,400.77,0.11,straight,straight,False,True
verified-1004,verified,31,588,38,314.05,0.08,straight,straight,False,True
verified-1004,verified,32,592,38,349.0,0.07,straight,straight,False,True
verified-1004,verified,33,601,38,316.02,0.12,right,right,False,True
verified-1004,verified,34,599,38,354.53,0.37,straight,straight,False,True
verified-1004,verified,35,596,38,309.52,0.18,straight,straight,False,True
verified-1004,verified,36,596,38,361.37,0.12,straight,straight,False,True
verified-1004,verified,37,596,38,324.39,0.13,straight,straight,False,True
verified-1004,verified,38,595,38,345.07,0.1,straight,straight,False,True
verified-1004,verified,39,594,38,321.16,0.33,straight,straight,False,True
verified-1004,verified,40,593,38,295.33,0.07,straight,straight,False,True
verified-1004,verified,41,601,38,291.08,2.24,straight,straight,False,True
verified-1004,verified,42,599,38,378.21,23.72,straight,straight,False,True
verified-1004,verified,43,599,38,315.51,0.24,right,right,False,True
verified-1004,verified,44,596,38,328.66,0.28,left,left,False,True
verified-1004,verified,45,600,38,344.21,0.48,right,right,False,True
verified-1004,verified,46,594,38,337.83,0.18,straight,straight,False,True
verified-1004,verified,47,593,38,338.63,0.12,straight,straight,False,True
verified-1004,verified,48,592,38,342.07,0.25,straight,straight,False,True
verified-1004,verified,49,591,38,287.25,0.12,straight,straight,False,True
verified-1004,verified,50,590,38,320.96,0.06,straight,straight,False,True
verified-1004,verified,51,596,38,346.02,0.19,right,right,False,True
verified-1004,verified,52,593,38,308.95,0.33,straight,straight,False,True
verified-1004,verified,53,592,38,338.88,0.23,straight,straight,False,True
verified-1004,verified,54,592,38,393.76,0.28,straight,straight,False,True
verified-1004,verified,55,592,38,369.84,0.07,straight,straight,False,True
verified-1004,verified,56,592,38,363.47,0.08,straight,straight,False,True
verified-1004,verified,57,601,38,325.76,4.04,right,right,False,True
verified-1004,verified,58,599,38,323.83,1.67,right,right,False,True
verified-1004,verified,59,600,38,301.41,0.41,left,left,False,True
verified-1004,verified,60,598,38,426.5,0.52,straight,straight,False,True
verified-1004,verified,61,598,38,338.02,0.25,right,right,False,True
verified-1004,verified,62,598,38,343.81,0.2,left,left,False,True
verified-1004,verified,63,598,38,366.97,0.33,right,right,False,True
verified-1004,verified,64,598,38,326.21,0.89,straight,straight,False,True
verified-1004,verified,65,598,38,315.16,0.12,straight,straight,False,True
verified-1004,verified,66,598,38,298.22,0.1,straight,straight,False,True
verified-1004,verified,67,608,38,368.69,3.66,right,right,False,True
verified-1004,verified,68,606,38,322.79,1.09,straight,straight,False,True
verified-1004,verified,69,606,38,344.15,1.01,straight,straight,False,True
verified-1004,verified,70,606,38,474.34,0.76,right,right,False,True
verified-1004,verified,71,604,38,454.94,0.5,left,left,False,True
verified-1004,verified,72,604,38,1055.59,0.39,straight,straight,False,True
verified-1004,verified,73,604,38,510.39,0.22,right,right,False,True
verified-1004,verified,74,604,38,562.42,0.09,left,left,False,True
verified-1004,verified,75,604,38,437.67,0.59,straight,straight,False,True
verified-1004,verified,76,604,38,338.39,0.49,right,right,False,True
assisted-1005,assisted,1,563,38,312.88,0.34,left,left,False,True
assisted-1005,assisted,2,563,38,306.5,0.31,left,left,False,True
assisted-1005,assisted,3,563,38,348.59,0.28,left,left,False,True
assisted-1005,assisted,4,563,38,337.8,0.18,right,right,False,True
assisted-1005,assisted,5,563,38,329.92,0.13,straight,straight,False,True
assisted-1005,assisted,6,564,38,315.03,0.06,straight,straight,False,True
assisted-1005,assisted,7,573,38,297.21,0.41,left,left,False,True
assisted-1005,assisted,8,573,38,352.56,0.35,straight,straight,False,True
assisted-1005,assisted,9,574,38,331.28,0.15,left,left,False,True
assisted-1005,assisted,10,571,38,295.21,0.15,straight,straight,False,True
assisted-1005,assisted,11,579,38,383.21,0.23,right,right,False,True
assisted-1005,assisted,12,579,38,324.78,0.18,right,right,False,True
assisted-1005,assisted,13,581,38,342.99,0.16,left,left,False,True
assisted-1005,assisted,14,582,38,409.77,0.14,right,right,False,True
assisted-1005,assisted,15,586,38,330.42,0.07,straight,straight,False,True
assisted-1005,assisted,16,595,38,356.53,0.25,left,left,False,True
assisted-1005,assisted,17,600,38,304.1,0.04,left,left,False,True
assisted-1005,assisted,18,601,38,279.65,0.05,straight,straight,False,True
assisted-1005,assisted,19,597,38,318.94,0.05,straight,straight,False,True
assisted-1005,assisted,20,603,38,325.4,0.71,straight,straight,False,True
assisted-1005,assisted,21,603,38,280.2,0.32,left,left,False,True
assisted-1005,assisted,22,599,38,323.76,0.41,straight,straight,False,True
assisted-1005,assisted,23,594,38,298.94,0.31,straight,straight,False,True
assisted-1005,assisted,24,592,38,282.04,0.19,right,right,False,True
assisted-1005,assisted,25,590,38,389.93,0.13,left,left,False,True
assisted-1005,assisted,26,589,38,357.2,0.15,straight,straight,False,True
assisted-1005,assisted,27,588,38,389.52,0.15,straight,straight,False,True
assisted-1005,assisted,28,587,38,342.34,0.09,straight,straight,False,True
assisted-1005,assisted,29,593,38,294.73,0.92,straight,straight,False,True
assisted-1005,assisted,30,592,38,346.35,0.15,left,left,False,True
assisted-1005,assisted,31,592,38,395.02,0.1,straight,straight,False,True
assisted-1005,assisted,32,601,38,311.96,20.61,left,left,False,True
assisted-1005,assisted,33,601,38,286.4,7.75,left,left,False,True
assisted-1005,assisted,34,602,38,304.24,0.81,right,right,False,True
assisted-1005,assisted,35,601,38,294.96,2.12,straight,straight,False,True
assisted-1005,assisted,36,598,38,301.73,1.41,left,left,False,True
assisted-1005,assisted,37,598,38,381.92,0.72,straight,straight,False,True
assisted-1005,assisted,38,598,38,341.03,0.2,straight,straight,False,True
assisted-1005,assisted,39,598,38,317.55,0.16,right,right,False,True
assisted-1005,assisted,40,598,38,314.66,0.26,left,left,False,True
assisted-1005,assisted,41,598,38,293.4,0.13,right,right,False,True
assisted-1005,assisted,42,598,38,314.99,0.14,straight,straight,False,True
assisted-1005,assisted,43,609,38,389.5,116.04,right,right,False,True
assisted-1005,assisted,44,609,38,348.17,82.13,straight,straight,False,True
assisted-1005,assisted,45,609,38,342.18,35.17,right,right,False,True
assisted-1005,assisted,46,609,38,312.78,6.08,left,left,False,True
assisted-1005,assisted,47,608,38,379.0,7.61,straight,straight,False,True
assisted-1005,assisted,48,606,38,329.27,2.83,right,right,False,True
assisted-1005,assisted,49,606,38,333.95,3.24,left,left,False,True
assisted-1005,assisted,50,605,38,341.58,0.98,straight,straight,False,True
assisted-1005,assisted,51,606,38,346.93,0.3,right,right,False,True
assisted-1005,assisted,52,606,38,316.77,0.62,left,left,False,True
assisted-1005,assisted,53,610,38,338.15,0.09,straight,straight,False,True
assisted-1005,assisted,54,614,38,301.02,2.0,right,right,False,True
assisted-1005,assisted,55,614,38,342.71,0.1,straight,straight,False,True
assisted-1005,assisted,56,615,38,334.97,0.1,straight,straight,False,True
assisted-1012,assisted,1,562,38,339.68,0.47,left,left,False,True
assisted-1012,assisted,2,562,38,382.25,0.14,left,left,False,True
assisted-1012,assisted,3,562,38,293.18,0.21,right,right,False,True
assisted-1012,assisted,4,562,38,485.82,0.39,straight,straight,False,True
assisted-1012,assisted,5,568,38,395.43,0.21,right,right,False,True
assisted-1012,assisted,6,568,38,404.1,0.3,straight,straight,False,True
assisted-1012,assisted,7,568,38,268.44,0.13,straight,straight,False,True
assisted-1012,assisted,8,568,38,324.71,0.13,right,right,False,True
assisted-1012,assisted,9,568,38,335.86,0.15,left,left,False,True
assisted-1012,assisted,10,574,38,365.43,0.14,left,left,False,True
assisted-1012,assisted,11,576,38,399.78,0.09,straight,straight,False,True
assisted-1012,assisted,12,574,38,314.76,0.23,straight,straight,False,True
assisted-1012,assisted,13,581,38,347.4,0.48,left,left,False,True
assisted-1012,assisted,14,580,38,354.94,0.26,straight,straight,False,True
assisted-1012,assisted,15,580,38,283.86,0.2,straight,straight,False,True
assisted-1012,assisted,16,580,38,488.86,0.16,straight,straight,False,True
assisted-1012,assisted,17,580,38,340.58,0.09,straight,straight,False,True
assisted-1012,assisted,18,580,38,332.48,0.11,straight,straight,False,True
assisted-1012,assisted,19,590,38,304.71,6.84,left,left,False,True
assisted-1012,assisted,20,590,38,331.4,7.06,left,left,False,True
assisted-1012,assisted,21,588,38,370.43,3.76,straight,straight,False,True
assisted-1012,assisted,22,588,38,314.12,0.67,straight,straight,False,True
assisted-1012,assisted,23,586,38,323.63,0.6,right,right,False,True
assisted-1012,assisted,24,586,38,355.21,0.46,left,left,False,True
assisted-1012,assisted,25,586,38,318.07,0.19,straight,straight,False,True
assisted-1012,assisted,26,586,38,437.5,0.25,right,right,False,True
assisted-1012,assisted,27,586,38,321.71,0.11,straight,straight,False,True
assisted-1012,assisted,28,586,38,383.55,0.1,straight,straight,False,True
assisted-1012,assisted,29,586,38,292.2,0.06,straight,straight,False,True
assisted-1012,assisted,30,592,38,368.55,0.19,left,left,False,True
assisted-1012,assisted,31,592,38,369.27,0.08,straight,straight,False,True
assisted-1012,assisted,32,592,38,326.87,0.2,straight,straight,False,True
assisted-1012,assisted,33,592,38,350.71,0.1,straight,straight,False,True
assisted-1012,assisted,34,602,38,295.88,30.05,left,left,False,True
assisted-1012,assisted,35,602,38,346.44,26.86,left,left,False,True
assisted-1012,assisted,36,602,38,369.11,63.31,straight,straight,False,True
assisted-1012,assisted,37,602,38,339.14,23.73,straight,straight,False,True
assisted-1012,assisted,38,602,38,391.8,3.9,right,right,False,True
assisted-1012,assisted,39,599,38,310.69,2.81,left,left,False,True
assisted-1012,assisted,40,599,38,315.05,2.37,straight,straight,False,True
assisted-1012,assisted,41,598,38,411.68,0.67,right,right,False,True
assisted-1012,assisted,42,598,38,492.61,4.54,left,left,False,True
assisted-1012,assisted,43,598,38,457.02,0.49,straight,straight,False,True
assisted-1012,assisted,44,598,38,402.55,0.1,right,right,False,True
assisted-1012,assisted,45,598,38,501.97,0.15,left,left,False,True
assisted-1012,assisted,46,598,38,449.68,0.26,right,right,False,True
assisted-1012,assisted,47,598,38,586.68,0.13,straight,straight,False,True
assisted-1012,assisted,48,607,38,345.43,5.01,right,right,False,True
assisted-1012,assisted,49,607,38,378.36,3.55,straight,straight,False,True
assisted-1012,assisted,50,605,38,418.23,0.69,right,right,False,True
assisted-1012,assisted,51,606,38,475.94,0.44,left,left,False,True
assisted-1012,assisted,52,605,38,290.44,1.51,right,right,False,True
assisted-1012,assisted,53,604,38,306.9,0.27,straight,straight,False,True
assisted-1012,assisted,54,604,38,354.27,0.57,straight,straight,False,True
assisted-1012,assisted,55,604,38,358.84,0.28,straight,straight,False,True
assisted-1012,assisted,56,604,38,354.96,0.1,straight,straight,False,True
assisted-1012,assisted,57,604,38,373.82,0.08,straight,straight,False,True
assisted-1012,assisted,58,604,38,278.78,0.15,straight,straight,False,True
unassisted-1002,unassisted,1,588,38,297.47,0.41,straight,straight,False,False
unassisted-1002,unassisted,2,588,38,328.92,0.69,straight,straight,False,False
unassisted-1002,unassisted,3,588,38,387.78,0.97,straight,straight,False,False
unassisted-1002,unassisted,4,588,38,458.88,0.98,straight,straight,False,False
unassisted-1002,unassisted,5,588,38,405.02,1.16,straight,straight,False,False
unassisted-1002,unassisted,6,588,38,359.49,1.36,straight,straight,False,False
unassisted-1002,unassisted,7,588,38,344.48,1.81,left,left,False,True
unassisted-1002,unassisted,8,588,38,457.27,0.45,straight,straight,False,True
unassisted-1002,unassisted,9,588,38,323.12,0.3,left,left,False,True
unassisted-1002,unassisted,10,588,38,412.12,0.66,straight,straight,False,True
unassisted-1002,unassisted,11,590,38,408.09,3.33,straight,straight,False,True
unassisted-1002,unassisted,12,590,38,504.95,0.63,straight,straight,False,True
unassisted-1002,unassisted,13,590,38,455.28,0.59,straight,straight,False,True
unassisted-1002,unassisted,14,590,38,655.93,0.23,straight,straight,False,True
unassisted-1002,unassisted,15,590,38,461.82,1.31,straight,straight,False,True
unassisted-1002,unassisted,16,590,38,424.57,0.21,straight,straight,False,True
unassisted-1002,unassisted,17,590,38,435.87,0.23,straight,straight,False,True
unassisted-1002,unassisted,18,591,38,379.78,0.68,straight,straight,False,True
unassisted-1002,unassisted,19,594,38,493.13,0.06,straight,straight,False,True
unassisted-1002,unassisted,20,599,38,389.22,2.03,left,left,False,False
unassisted-1002,unassisted,21,600,38,384.29,0.53,left,left,False,True
unassisted-1002,unassisted,22,600,38,320.6,0.24,straight,straight,False,True
unassisted-1002,unassisted,23,597,38,349.94,0.36,straight,straight,False,False
unassisted-1002,unassisted,24,596,38,403.64,0.56,straight,straight,False,False
unassisted-1002,unassisted,25,595,38,298.58,0.58,straight,straight,False,False
unassisted-1002,unassisted,26,594,38,347.23,0.95,straight,straight,False,False
unassisted-1002,unassisted,27,594,38,287.49,1.45,straight,straight,False,False
unassisted-1002,unassisted,28,594,38,456.43,4.36,straight,straight,False,False
unassisted-1002,unassisted,29,594,38,642.14,4.14,straight,straight,False,False
unassisted-1002,unassisted,30,595,38,318.43,3.82,straight,straight,False,False
unassisted-1002,unassisted,31,595,38,418.98,3.02,straight,straight,False,False
unassisted-1002,unassisted,32,595,38,304.56,4.44,right,right,False,False
unassisted-1002,unassisted,33,595,38,375.51,6.48,straight,straight,False,False
unassisted-1002,unassisted,34,595,38,311.07,7.24,straight,straight,False,False
unassisted-1002,unassisted,35,595,38,317.89,6.44,straight,straight,False,False
unassisted-1002,unassisted,36,596,38,520.14,10.55,straight,straight,False,False
unassisted-1002,unassisted,37,599,38,409.42,11.81,right,right,False,True
unassisted-1002,unassisted,38,599,38,367.78,21.34,straight,straight,False,True
unassisted-1002,unassisted,39,600,38,286.07,26.52,straight,straight,False,True
unassisted-1002,unassisted,40,601,38,292.18,9.66,right,right,False,True
unassisted-1002,unassisted,41,598,38,320.34,7.17,straight,straight,False,True
unassisted-1002,unassisted,42,597,38,346.12,6.4,straight,straight,False,True
unassisted-1002,unassisted,43,596,38,280.0,6.31,straight,straight,False,True
unassisted-1002,unassisted,44,595,38,306.0,4.22,straight,straight,False,True
unassisted-1002,unassisted,45,595,38,452.53,3.09,straight,straight,False,True
unassisted-1002,unassisted,46,595,38,400.61,1.64,straight,straight,False,True
unassisted-1002,unassisted,47,595,38,310.3,1.98,straight,straight,False,True
unassisted-1002,unassisted,48,595,38,381.79,0.53,straight,straight,False,True
unassisted-1002,unassisted,49,595,38,448.09,0.33,straight,straight,False,True
unassisted-1002,unassisted,50,595,38,320.37,0.25,right,right,False,False
unassisted-1002,unassisted,51,595,38,308.23,0.69,right,right,False,True
unassisted-1002,unassisted,52,595,38,302.25,0.87,straight,straight,False,False
unassisted-1002,unassisted,53,595,38,320.77,0.89,straight,straight,False,False
unassisted-1002,unassisted,54,595,38,394.36,2.96,straight,straight,False,False
unassisted-1002,unassisted,55,595,38,401.95,3.07,straight,straight,False,False
unassisted-1002,unassisted,56,595,38,273.21,5.53,straight,straight,False,False
unassisted-1002,unassisted,57,595,38,335.77,5.99,straight,straight,False,False
unassisted-1002,unassisted,58,595,38,278.49,6.83,straight,straight,False,False
unassisted-1002,unassisted,59,595,38,346.59,9.57,straight,straight,False,False
unassisted-1002,unassisted,60,596,38,514.55,8.49,straight,straight,False,False
unassisted-1002,unassisted,61,599,38,398.46,11.16,straight,straight,False,False
unassisted-1002,unassisted,62,600,38,364.54,6.77,right,right,False,True
unassisted-1002,unassisted,63,601,38,356.76,6.02,straight,straight,False,True
unassisted-1002,unassisted,64,602,38,492.73,3.41,straight,straight,False,True
unassisted-1002,unassisted,65,602,38,406.21,4.32,straight,straight,False,True
unassisted-1002,unassisted,66,602,38,332.39,2.67,straight,straight,False,True
unassisted-1002,unassisted,67,602,38,300.0,1.41,straight,straight,False,True
unassisted-1002,unassisted,68,602,38,316.75,0.55,straight,straight,False,True
unassisted-1002,unassisted,69,603,38,370.37,0.51,straight,straight,False,False
assisted-1006,assisted,1,562,38,481.21,0.16,left,left,False,True
assisted-1006,assisted,2,562,38,436.52,0.19,left,left,False,True
assisted-1006,assisted,3,570,38,329.72,2.15,right,right,False,True
assisted-1006,assisted,4,569,38,313.56,0.59,straight,straight,False,True
assisted-1006,assisted,5,568,38,338.59,0.22,right,right,False,True
assisted-1006,assisted,6,568,38,320.23,0.51,left,left,False,True
assisted-1006,assisted,7,568,38,309.81,0.58,right,right,False,True
assisted-1006,assisted,8,568,38,307.73,0.2,straight,straight,False,True
assisted-1006,assisted,9,568,38,388.87,0.11,straight,straight,False,True
assisted-1006,assisted,10,568,38,389.39,0.11,straight,straight,False,True
assisted-1006,assisted,11,568,38,383.0,0.1,straight,straight,False,True
assisted-1006,assisted,12,574,38,303.36,0.16,right,right,False,True
assisted-1006,assisted,13,574,38,292.35,2.46,right,right,False,True
assisted-1006,assisted,14,576,38,306.81,0.13,straight,straight,False,True
assisted-1006,assisted,15,574,38,329.46,0.1,straight,straight,False,True
assisted-1006,assisted,16,574,38,357.04,0.09,straight,straight,False,True
assisted-1006,assisted,17,584,38,306.63,8.53,left,left,False,True
assisted-1006,assisted,18,584,38,356.67,8.18,straight,straight,False,True
assisted-1006,assisted,19,584,38,326.74,7.49,straight,straight,False,True
assisted-1006,assisted,20,582,38,428.25,4.4,right,right,False,True
assisted-1006,assisted,21,582,38,374.35,2.39,left,left,False,True
assisted-1006,assisted,22,581,38,404.32,0.97,straight,straight,False,True
assisted-1006,assisted,23,581,38,311.64,1.18,right,right,False,True
assisted-1006,assisted,24,581,38,305.18,0.17,left,left,False,True
assisted-1006,assisted,25,582,38,320.38,0.38,straight,straight,False,True
assisted-1006,assisted,26,586,38,412.33,0.1,right,right,False,True
assisted-1006,assisted,27,586,38,554.45,0.14,left,left,False,True
assisted-1006,assisted,28,590,38,526.0,0.12,right,right,False,True
assisted-1006,assisted,29,599,38,375.15,184.46,right,right,False,True
assisted-1006,assisted,30,599,38,358.81,41.44,straight,straight,False,True
assisted-1006,assisted,31,595,38,518.25,43.42,straight,straight,False,True
assisted-1006,assisted,32,595,38,318.88,37.29,right,right,False,True
assisted-1006,assisted,33,593,38,307.44,39.65,left,left,False,True
assisted-1006,assisted,34,592,38,600.45,12.02,straight,straight,False,True
assisted-1006,assisted,35,591,38,319.94,5.37,right,right,False,True
assisted-1006,assisted,36,590,38,331.35,5.27,left,left,False,True
assisted-1006,assisted,37,587,38,426.89,0.99,straight,straight,False,True
assisted-1006,assisted,38,587,38,329.82,0.4,right,right,False,True
assisted-1006,assisted,39,586,38,553.06,0.7,left,left,False,True
assisted-1006,assisted,40,587,38,453.56,0.55,right,right,False,True
assisted-1006,assisted,41,586,38,410.43,0.31,straight,straight,False,True
assisted-1006,assisted,42,586,38,290.36,0.2,straight,straight,False,True
assisted-1006,assisted,43,586,38,347.55,0.34,straight,straight,False,True
assisted-1006,assisted,44,586,38,340.0,0.13,straight,straight,False,True
assisted-1006,assisted,45,586,38,284.71,0.1,straight,straight,False,True
assisted-1006,assisted,46,596,38,310.87,2.37,right,right,False,True
assisted-1006,assisted,47,594,38,368.4,1.68,right,right,False,True
assisted-1006,assisted,48,594,38,325.89,1.66,left,left,False,True
assisted-1006,assisted,49,592,38,366.89,0.66,straight,straight,False,True
assisted-1006,assisted,50,592,38,304.4,0.61,right,right,False,True
assisted-1006,assisted,51,592,38,352.94,0.23,left,left,False,True
assisted-1006,assisted,52,592,38,349.34,0.37,straight,straight,False,True
assisted-1006,assisted,53,592,38,369.32,0.42,right,right,False,True
assisted-1006,assisted,54,592,38,336.18,0.1,left,left,False,True
assisted-1006,assisted,55,593,38,1124.49,0.14,right,right,False,True
assisted-1006,assisted,56,599,38,342.76,0.57,right,right,False,True
assisted-1006,assisted,57,600,38,387.16,0.15,left,left,False,True
assisted-1006,assisted,58,598,38,359.25,0.16,straight,straight,False,True
assisted-1006,assisted,59,598,38,312.91,0.12,right,right,False,True
assisted-1006,assisted,60,598,38,291.46,0.14,left,left,False,True
assisted-1006,assisted,61,607,38,434.69,286.28,right,right,False,True
assisted-1006,assisted,62,607,38,392.43,81.68,right,right,False,True
assisted-1006,assisted,63,608,38,369.98,14.11,left,left,False,True
assisted-1006,assisted,64,607,38,317.29,14.41,straight,straight,False,True
assisted-1006,assisted,65,607,38,284.72,5.04,right,right,False,True
assisted-1006,assisted,66,605,38,344.72,4.37,left,left,False,True
